0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,5.899999999999999689e-01,8.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,1.610000000000000098e+00,8.000000000000000000e+00
1.200000000000000094e-01,0.000000000000000000e+00,2.439999999999999947e+00,8.000000000000000000e+00
1.400000000000000133e-01,0.000000000000000000e+00,2.899999999999999911e+00,8.000000000000000000e+00
1.600000000000000033e-01,0.000000000000000000e+00,3.250000000000000000e+00,8.000000000000000000e+00
1.799999999999999933e-01,0.000000000000000000e+00,3.450000000000000178e+00,8.000000000000000000e+00
1.999999999999999833e-01,0.000000000000000000e+00,3.580000000000000071e+00,8.000000000000000000e+00
2.199999999999999734e-01,0.000000000000000000e+00,3.660000000000000142e+00,8.000000000000000000e+00
2.399999999999999634e-01,0.000000000000000000e+00,3.750000000000000000e+00,8.000000000000000000e+00
2.599999999999999534e-01,0.000000000000000000e+00,3.759999999999999787e+00,8.000000000000000000e+00
2.799999999999999711e-01,0.000000000000000000e+00,3.770000000000000018e+00,8.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
3.200000000000000067e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
3.400000000000000244e-01,0.000000000000000000e+00,3.779999999999999805e+00,8.000000000000000000e+00
3.600000000000000422e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
3.800000000000000600e-01,0.000000000000000000e+00,3.830000000000000071e+00,8.000000000000000000e+00
4.000000000000000777e-01,0.000000000000000000e+00,3.799999999999999822e+00,8.000000000000000000e+00
4.200000000000000955e-01,0.000000000000000000e+00,3.779999999999999805e+00,8.000000000000000000e+00
4.400000000000001132e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
4.600000000000001310e-01,0.000000000000000000e+00,3.819999999999999840e+00,8.000000000000000000e+00
4.800000000000001488e-01,0.000000000000000000e+00,3.799999999999999822e+00,8.000000000000000000e+00
5.000000000000001110e-01,0.000000000000000000e+00,3.799999999999999822e+00,8.000000000000000000e+00
5.200000000000001288e-01,0.000000000000000000e+00,3.830000000000000071e+00,8.000000000000000000e+00
5.400000000000001465e-01,0.000000000000000000e+00,3.779999999999999805e+00,8.000000000000000000e+00
5.600000000000001643e-01,0.000000000000000000e+00,3.770000000000000018e+00,8.000000000000000000e+00
5.800000000000001821e-01,0.000000000000000000e+00,3.770000000000000018e+00,8.000000000000000000e+00
6.000000000000001998e-01,0.000000000000000000e+00,3.799999999999999822e+00,8.000000000000000000e+00
6.200000000000002176e-01,0.000000000000000000e+00,3.799999999999999822e+00,8.000000000000000000e+00
6.400000000000002354e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
6.600000000000002531e-01,0.000000000000000000e+00,3.819999999999999840e+00,8.000000000000000000e+00
6.800000000000002709e-01,0.000000000000000000e+00,3.770000000000000018e+00,8.000000000000000000e+00
7.000000000000002887e-01,0.000000000000000000e+00,3.770000000000000018e+00,8.000000000000000000e+00
7.200000000000003064e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
7.400000000000003242e-01,0.000000000000000000e+00,3.779999999999999805e+00,8.000000000000000000e+00
7.600000000000003419e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
7.800000000000003597e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
8.000000000000003775e-01,0.000000000000000000e+00,3.819999999999999840e+00,8.000000000000000000e+00
8.200000000000003952e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
8.400000000000004130e-01,0.000000000000000000e+00,3.770000000000000018e+00,8.000000000000000000e+00
8.600000000000004308e-01,0.000000000000000000e+00,3.750000000000000000e+00,8.000000000000000000e+00
8.800000000000004485e-01,0.000000000000000000e+00,3.799999999999999822e+00,8.000000000000000000e+00
9.000000000000004663e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
9.200000000000004841e-01,0.000000000000000000e+00,3.779999999999999805e+00,8.000000000000000000e+00
9.400000000000005018e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
9.600000000000005196e-01,0.000000000000000000e+00,3.830000000000000071e+00,8.000000000000000000e+00
9.800000000000005373e-01,0.000000000000000000e+00,3.790000000000000036e+00,8.000000000000000000e+00
1.000000000000000444e+00,-1.000000000000000056e-01,3.770000000000000018e+00,7.995699999999999363e+00
1.020000000000000462e+00,-1.000000000000000056e-01,3.810000000000000053e+00,8.045579999999999288e+00
1.040000000000000480e+00,-1.000000000000000056e-01,3.770000000000000018e+00,8.164259999999998740e+00
1.060000000000000497e+00,-1.000000000000000056e-01,3.770000000000000018e+00,8.260579999999999146e+00
1.080000000000000515e+00,-1.000000000000000056e-01,3.759999999999999787e+00,8.368509999999998783e+00
1.100000000000000533e+00,-1.000000000000000056e-01,3.790000000000000036e+00,8.436019999999997410e+00
1.120000000000000551e+00,-1.000000000000000056e-01,3.799999999999999822e+00,8.508689999999997866e+00
1.140000000000000568e+00,-1.000000000000000056e-01,3.819999999999999840e+00,8.563729999999997844e+00
1.160000000000000586e+00,-1.000000000000000056e-01,3.850000000000000089e+00,8.595119999999996097e+00
1.180000000000000604e+00,-1.000000000000000056e-01,3.830000000000000071e+00,8.666499999999995651e+00
1.200000000000000622e+00,-1.000000000000000056e-01,3.859999999999999876e+00,8.691869999999996210e+00
1.220000000000000639e+00,-1.000000000000000056e-01,3.890000000000000124e+00,8.699179999999994806e+00
1.240000000000000657e+00,-1.000000000000000056e-01,3.899999999999999911e+00,8.711649999999995231e+00
1.260000000000000675e+00,-1.000000000000000056e-01,3.899999999999999911e+00,8.729709999999995418e+00
1.280000000000000693e+00,-1.000000000000000056e-01,3.950000000000000178e+00,8.689719999999994116e+00
1.300000000000000711e+00,-1.000000000000000056e-01,3.930000000000000160e+00,8.700899999999993639e+00
1.320000000000000728e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.689289999999994407e+00
1.340000000000000746e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.706489999999993401e+00
1.360000000000000764e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.712509999999992871e+00
1.380000000000000782e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.695309999999992101e+00
1.400000000000000799e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.689289999999992631e+00
1.420000000000000817e+00,-1.000000000000000056e-01,3.950000000000000178e+00,8.671659999999992152e+00
1.440000000000000835e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.671229999999990667e+00
1.460000000000000853e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.665209999999991197e+00
1.480000000000000870e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.659189999999989951e+00
1.500000000000000888e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.676389999999990721e+00
1.520000000000000906e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.659189999999989951e+00
1.540000000000000924e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.676389999999988945e+00
1.560000000000000941e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.659189999999989951e+00
1.580000000000000959e+00,-1.000000000000000056e-01,3.930000000000000160e+00,8.664779999999989712e+00
1.600000000000000977e+00,-1.000000000000000056e-01,3.930000000000000160e+00,8.664779999999987936e+00
1.620000000000000995e+00,-1.000000000000000056e-01,3.959999999999999964e+00,8.629949999999988464e+00
1.640000000000001013e+00,-1.000000000000000056e-01,3.930000000000000160e+00,8.646719999999987749e+00
1.660000000000001030e+00,-1.000000000000000056e-01,3.910000000000000142e+00,8.669939999999987990e+00
1.680000000000001048e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.670369999999987698e+00
1.700000000000001066e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.676389999999987168e+00
1.720000000000001084e+00,-1.000000000000000056e-01,3.970000000000000195e+00,8.624359999999986925e+00
1.740000000000001101e+00,-1.000000000000000056e-01,3.930000000000000160e+00,8.646719999999985973e+00
1.760000000000001119e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.635109999999984964e+00
1.780000000000001137e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.652309999999985735e+00
1.800000000000001155e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.658329999999985205e+00
1.820000000000001172e+00,-1.000000000000000056e-01,3.939999999999999947e+00,8.641129999999984435e+00
1.840000000000001190e+00,-1.000000000000000056e-01,3.910000000000000142e+00,8.669939999999984437e+00
1.860000000000001208e+00,-1.000000000000000056e-01,3.970000000000000195e+00,8.612319999999982656e+00
1.880000000000001226e+00,-1.000000000000000056e-01,3.930000000000000160e+00,8.634679999999983480e+00
1.900000000000001243e+00,-1.000000000000000056e-01,3.950000000000000178e+00,8.611459999999983239e+00
1.920000000000001261e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.634249999999981995e+00
1.940000000000001279e+00,-1.000000000000000056e-01,3.930000000000000160e+00,8.628659999999982233e+00
1.960000000000001297e+00,-1.000000000000000056e-01,3.959999999999999964e+00,8.593829999999980984e+00
1.980000000000001315e+00,-1.000000000000000056e-01,3.919999999999999929e+00,8.622209999999981278e+00
2.000000000000001332e+00,1.000000000000000056e-01,3.930000000000000160e+00,8.848819999999980368e+00
2.020000000000001350e+00,1.000000000000000056e-01,3.919999999999999929e+00,8.980829999999981439e+00
2.040000000000001368e+00,1.000000000000000056e-01,3.919999999999999929e+00,9.107249999999980972e+00
2.060000000000001386e+00,1.000000000000000056e-01,3.959999999999999964e+00,9.187229999999980024e+00
2.080000000000001403e+00,1.000000000000000056e-01,3.930000000000000160e+00,9.324399999999979372e+00
2.100000000000001421e+00,1.000000000000000056e-01,3.970000000000000195e+00,9.398359999999978953e+00
2.120000000000001439e+00,1.000000000000000056e-01,4.000000000000000000e+00,9.459849999999978110e+00
2.140000000000001457e+00,1.000000000000000056e-01,3.970000000000000195e+00,9.572939999999977800e+00
2.160000000000001474e+00,1.000000000000000056e-01,4.049999999999999822e+00,9.576379999999979020e+00
2.180000000000001492e+00,1.000000000000000056e-01,4.030000000000000249e+00,9.647759999999976799e+00
2.200000000000001510e+00,1.000000000000000056e-01,4.089999999999999858e+00,9.638299999999977885e+00
2.220000000000001528e+00,1.000000000000000056e-01,4.070000000000000284e+00,9.685599999999976006e+00
2.240000000000001545e+00,1.000000000000000056e-01,4.110000000000000320e+00,9.675279999999975900e+00
2.260000000000001563e+00,1.000000000000000056e-01,4.070000000000000284e+00,9.733759999999975321e+00
2.280000000000001581e+00,1.000000000000000056e-01,4.099999999999999645e+00,9.735049999999976222e+00
2.300000000000001599e+00,1.000000000000000056e-01,4.099999999999999645e+00,9.753109999999974633e+00
2.320000000000001616e+00,1.000000000000000056e-01,4.089999999999999858e+00,9.782779999999974052e+00
2.340000000000001634e+00,1.000000000000000056e-01,4.120000000000000107e+00,9.772029999999974237e+00
2.360000000000001652e+00,1.000000000000000056e-01,4.120000000000000107e+00,9.778049999999973707e+00
2.380000000000001670e+00,1.000000000000000056e-01,4.160000000000000142e+00,9.737629999999974473e+00
2.400000000000001688e+00,1.000000000000000056e-01,4.129999999999999893e+00,9.754399999999973758e+00
2.420000000000001705e+00,1.000000000000000056e-01,4.129999999999999893e+00,9.754399999999971982e+00
2.440000000000001723e+00,1.000000000000000056e-01,4.120000000000000107e+00,9.766009999999972990e+00
2.460000000000001741e+00,1.000000000000000056e-01,4.120000000000000107e+00,9.772029999999972461e+00
2.480000000000001759e+00,1.000000000000000056e-01,4.160000000000000142e+00,9.731609999999971450e+00
