6.600000000000002531e-01,1.050000000000000000e+01,3.629999999999999893e+00
6.800000000000002709e-01,1.050000000000000000e+01,3.629999999999999893e+00
7.000000000000002887e-01,1.050000000000000000e+01,3.799999999999999822e+00
7.200000000000003064e-01,1.050000000000000000e+01,3.910000000000000142e+00
7.400000000000003242e-01,1.050000000000000000e+01,4.059999999999999609e+00
7.600000000000003419e-01,1.050000000000000000e+01,4.110000000000000320e+00
7.800000000000003597e-01,1.050000000000000000e+01,4.190000000000000391e+00
8.000000000000003775e-01,1.050000000000000000e+01,4.179999999999999716e+00
8.200000000000003952e-01,1.050000000000000000e+01,4.179999999999999716e+00
8.400000000000004130e-01,1.050000000000000000e+01,4.200000000000000178e+00
8.600000000000004308e-01,1.050000000000000000e+01,4.200000000000000178e+00
8.800000000000004485e-01,1.050000000000000000e+01,4.230000000000000426e+00
9.000000000000004663e-01,1.050000000000000000e+01,4.200000000000000178e+00
9.200000000000004841e-01,1.050000000000000000e+01,4.190000000000000391e+00
9.400000000000005018e-01,1.050000000000000000e+01,4.209999999999999964e+00
9.600000000000005196e-01,1.050000000000000000e+01,4.190000000000000391e+00
9.800000000000005373e-01,1.050000000000000000e+01,4.230000000000000426e+00
1.000000000000000444e+00,1.050000000000000000e+01,4.200000000000000178e+00
1.020000000000000462e+00,1.050000000000000000e+01,4.190000000000000391e+00
1.040000000000000480e+00,1.050000000000000000e+01,4.230000000000000426e+00
1.060000000000000497e+00,1.050000000000000000e+01,4.169999999999999929e+00
1.080000000000000515e+00,1.050000000000000000e+01,4.209999999999999964e+00
1.100000000000000533e+00,1.050000000000000000e+01,4.190000000000000391e+00
1.120000000000000551e+00,7.500000000000000000e+00,4.179999999999999716e+00
1.140000000000000568e+00,7.500000000000000000e+00,4.209999999999999964e+00
1.160000000000000586e+00,7.500000000000000000e+00,4.190000000000000391e+00
1.180000000000000604e+00,7.500000000000000000e+00,4.089999999999999858e+00
1.200000000000000622e+00,7.500000000000000000e+00,3.950000000000000178e+00
1.220000000000000639e+00,7.500000000000000000e+00,3.839999999999999858e+00
1.240000000000000657e+00,7.500000000000000000e+00,3.790000000000000036e+00
1.260000000000000675e+00,7.500000000000000000e+00,3.720000000000000195e+00
1.280000000000000693e+00,7.500000000000000000e+00,3.700000000000000178e+00
1.300000000000000711e+00,7.500000000000000000e+00,3.649999999999999911e+00
1.320000000000000728e+00,7.500000000000000000e+00,3.640000000000000124e+00
1.340000000000000746e+00,7.500000000000000000e+00,3.649999999999999911e+00
1.360000000000000764e+00,7.500000000000000000e+00,3.640000000000000124e+00
1.380000000000000782e+00,7.500000000000000000e+00,3.640000000000000124e+00
1.400000000000000799e+00,7.500000000000000000e+00,3.609999999999999876e+00
1.420000000000000817e+00,7.500000000000000000e+00,3.609999999999999876e+00
1.440000000000000835e+00,1.050000000000000000e+01,3.600000000000000089e+00
1.460000000000000853e+00,1.050000000000000000e+01,3.620000000000000107e+00
1.480000000000000870e+00,1.050000000000000000e+01,3.600000000000000089e+00
1.500000000000000888e+00,1.050000000000000000e+01,3.729999999999999982e+00
1.520000000000000906e+00,1.050000000000000000e+01,3.919999999999999929e+00
1.540000000000000924e+00,1.050000000000000000e+01,4.059999999999999609e+00
1.560000000000000941e+00,1.050000000000000000e+01,4.089999999999999858e+00
1.580000000000000959e+00,1.050000000000000000e+01,4.169999999999999929e+00
1.600000000000000977e+00,1.050000000000000000e+01,4.160000000000000142e+00
1.620000000000000995e+00,1.050000000000000000e+01,4.190000000000000391e+00
1.640000000000001013e+00,1.050000000000000000e+01,4.190000000000000391e+00
1.660000000000001030e+00,1.050000000000000000e+01,4.169999999999999929e+00
1.680000000000001048e+00,1.050000000000000000e+01,4.190000000000000391e+00
1.700000000000001066e+00,1.050000000000000000e+01,4.200000000000000178e+00
1.720000000000001084e+00,1.050000000000000000e+01,4.230000000000000426e+00
1.740000000000001101e+00,1.050000000000000000e+01,4.200000000000000178e+00
1.760000000000001119e+00,7.500000000000000000e+00,4.219999999999999751e+00
1.780000000000001137e+00,7.500000000000000000e+00,4.200000000000000178e+00
1.800000000000001155e+00,7.500000000000000000e+00,4.190000000000000391e+00
1.820000000000001172e+00,7.500000000000000000e+00,4.129999999999999893e+00
1.840000000000001190e+00,7.500000000000000000e+00,3.950000000000000178e+00
1.860000000000001208e+00,7.500000000000000000e+00,3.850000000000000089e+00
1.880000000000001226e+00,7.500000000000000000e+00,3.779999999999999805e+00
1.900000000000001243e+00,7.500000000000000000e+00,3.700000000000000178e+00
1.920000000000001261e+00,7.500000000000000000e+00,3.669999999999999929e+00
1.940000000000001279e+00,7.500000000000000000e+00,3.640000000000000124e+00
1.960000000000001297e+00,7.500000000000000000e+00,3.629999999999999893e+00
1.980000000000001315e+00,7.500000000000000000e+00,3.609999999999999876e+00
2.000000000000001332e+00,7.500000000000000000e+00,3.620000000000000107e+00
2.020000000000001350e+00,7.500000000000000000e+00,3.640000000000000124e+00
2.040000000000001368e+00,7.500000000000000000e+00,3.649999999999999911e+00
2.060000000000001386e+00,7.500000000000000000e+00,3.629999999999999893e+00
2.080000000000001403e+00,1.050000000000000000e+01,3.600000000000000089e+00
2.100000000000001421e+00,1.050000000000000000e+01,3.609999999999999876e+00
2.120000000000001439e+00,1.050000000000000000e+01,3.609999999999999876e+00
2.140000000000001457e+00,1.050000000000000000e+01,3.740000000000000213e+00
2.160000000000001474e+00,1.050000000000000000e+01,3.930000000000000160e+00
2.180000000000001492e+00,1.050000000000000000e+01,4.049999999999999822e+00
2.200000000000001510e+00,1.050000000000000000e+01,4.099999999999999645e+00
2.220000000000001528e+00,1.050000000000000000e+01,4.160000000000000142e+00
2.240000000000001545e+00,7.500000000000000000e+00,4.169999999999999929e+00
2.260000000000001563e+00,7.500000000000000000e+00,4.219999999999999751e+00
2.280000000000001581e+00,7.500000000000000000e+00,4.179999999999999716e+00
2.300000000000001599e+00,7.500000000000000000e+00,4.080000000000000071e+00
2.320000000000001616e+00,7.500000000000000000e+00,3.959999999999999964e+00
2.340000000000001634e+00,7.500000000000000000e+00,3.850000000000000089e+00
2.360000000000001652e+00,7.500000000000000000e+00,3.790000000000000036e+00
2.380000000000001670e+00,7.500000000000000000e+00,3.700000000000000178e+00
2.400000000000001688e+00,1.050000000000000000e+01,3.680000000000000160e+00
2.420000000000001705e+00,1.050000000000000000e+01,3.640000000000000124e+00
2.440000000000001723e+00,1.050000000000000000e+01,3.620000000000000107e+00
2.460000000000001741e+00,1.050000000000000000e+01,3.750000000000000000e+00
2.480000000000001759e+00,1.050000000000000000e+01,3.950000000000000178e+00
2.500000000000001776e+00,1.050000000000000000e+01,4.080000000000000071e+00
2.520000000000001794e+00,1.050000000000000000e+01,4.099999999999999645e+00
2.540000000000001812e+00,1.050000000000000000e+01,4.179999999999999716e+00
2.560000000000001830e+00,7.500000000000000000e+00,4.160000000000000142e+00
2.580000000000001847e+00,7.500000000000000000e+00,4.200000000000000178e+00
2.600000000000001865e+00,7.500000000000000000e+00,4.179999999999999716e+00
2.620000000000001883e+00,7.500000000000000000e+00,4.089999999999999858e+00
2.640000000000001901e+00,7.500000000000000000e+00,3.939999999999999947e+00
2.660000000000001918e+00,7.500000000000000000e+00,3.830000000000000071e+00
2.680000000000001936e+00,7.500000000000000000e+00,3.770000000000000018e+00
2.700000000000001954e+00,7.500000000000000000e+00,3.700000000000000178e+00
2.720000000000001972e+00,1.050000000000000000e+01,3.680000000000000160e+00
2.740000000000001990e+00,1.050000000000000000e+01,3.640000000000000124e+00
2.760000000000002007e+00,1.050000000000000000e+01,3.620000000000000107e+00
2.780000000000002025e+00,1.050000000000000000e+01,3.790000000000000036e+00
2.800000000000002043e+00,1.050000000000000000e+01,3.930000000000000160e+00
2.820000000000002061e+00,1.050000000000000000e+01,4.070000000000000284e+00
2.840000000000002078e+00,1.050000000000000000e+01,4.099999999999999645e+00
2.860000000000002096e+00,1.050000000000000000e+01,4.150000000000000355e+00
2.880000000000002114e+00,1.050000000000000000e+01,4.160000000000000142e+00
2.900000000000002132e+00,1.050000000000000000e+01,4.169999999999999929e+00
2.920000000000002149e+00,1.050000000000000000e+01,4.200000000000000178e+00
2.940000000000002167e+00,1.050000000000000000e+01,4.169999999999999929e+00
2.960000000000002185e+00,1.050000000000000000e+01,4.179999999999999716e+00
2.980000000000002203e+00,1.050000000000000000e+01,4.219999999999999751e+00
3.000000000000002220e+00,1.050000000000000000e+01,4.190000000000000391e+00
3.020000000000002238e+00,1.050000000000000000e+01,4.190000000000000391e+00
3.040000000000002256e+00,7.500000000000000000e+00,4.169999999999999929e+00
3.060000000000002274e+00,7.500000000000000000e+00,4.190000000000000391e+00
3.080000000000002292e+00,7.500000000000000000e+00,4.200000000000000178e+00
3.100000000000002309e+00,7.500000000000000000e+00,4.099999999999999645e+00
3.120000000000002327e+00,7.500000000000000000e+00,3.979999999999999982e+00
3.140000000000002345e+00,7.500000000000000000e+00,3.830000000000000071e+00
3.160000000000002363e+00,7.500000000000000000e+00,3.770000000000000018e+00
3.180000000000002380e+00,7.500000000000000000e+00,3.720000000000000195e+00
3.200000000000002398e+00,1.050000000000000000e+01,3.700000000000000178e+00
3.220000000000002416e+00,1.050000000000000000e+01,3.689999999999999947e+00
3.240000000000002434e+00,1.050000000000000000e+01,3.680000000000000160e+00
3.260000000000002451e+00,1.050000000000000000e+01,3.750000000000000000e+00
3.280000000000002469e+00,1.050000000000000000e+01,3.910000000000000142e+00
3.300000000000002487e+00,1.050000000000000000e+01,4.049999999999999822e+00
3.320000000000002505e+00,1.050000000000000000e+01,4.120000000000000107e+00
3.340000000000002522e+00,1.050000000000000000e+01,4.150000000000000355e+00
3.360000000000002540e+00,1.050000000000000000e+01,4.150000000000000355e+00
3.380000000000002558e+00,1.050000000000000000e+01,4.179999999999999716e+00
3.400000000000002576e+00,1.050000000000000000e+01,4.219999999999999751e+00
3.420000000000002593e+00,1.050000000000000000e+01,4.200000000000000178e+00
3.440000000000002611e+00,1.050000000000000000e+01,4.219999999999999751e+00
3.460000000000002629e+00,1.050000000000000000e+01,4.169999999999999929e+00
3.480000000000002647e+00,1.050000000000000000e+01,4.200000000000000178e+00
3.500000000000002665e+00,1.050000000000000000e+01,4.219999999999999751e+00
3.520000000000002682e+00,7.500000000000000000e+00,4.190000000000000391e+00
3.540000000000002700e+00,7.500000000000000000e+00,4.169999999999999929e+00
3.560000000000002718e+00,7.500000000000000000e+00,4.179999999999999716e+00
3.580000000000002736e+00,7.500000000000000000e+00,4.099999999999999645e+00
3.600000000000002753e+00,7.500000000000000000e+00,3.959999999999999964e+00
3.620000000000002771e+00,7.500000000000000000e+00,3.879999999999999893e+00
3.640000000000002789e+00,7.500000000000000000e+00,3.790000000000000036e+00
3.660000000000002807e+00,7.500000000000000000e+00,3.720000000000000195e+00
3.680000000000002824e+00,7.500000000000000000e+00,3.680000000000000160e+00
3.700000000000002842e+00,7.500000000000000000e+00,3.649999999999999911e+00
3.720000000000002860e+00,7.500000000000000000e+00,3.640000000000000124e+00
3.740000000000002878e+00,7.500000000000000000e+00,3.620000000000000107e+00
3.760000000000002895e+00,7.500000000000000000e+00,3.640000000000000124e+00
3.780000000000002913e+00,7.500000000000000000e+00,3.649999999999999911e+00
3.800000000000002931e+00,7.500000000000000000e+00,3.600000000000000089e+00
3.820000000000002949e+00,7.500000000000000000e+00,3.589999999999999858e+00
3.840000000000002967e+00,1.050000000000000000e+01,3.589999999999999858e+00
3.860000000000002984e+00,1.050000000000000000e+01,3.589999999999999858e+00
3.880000000000003002e+00,1.050000000000000000e+01,3.580000000000000071e+00
3.900000000000003020e+00,1.050000000000000000e+01,3.750000000000000000e+00
3.920000000000003038e+00,1.050000000000000000e+01,3.919999999999999929e+00
3.940000000000003055e+00,1.050000000000000000e+01,4.019999999999999574e+00
3.960000000000003073e+00,1.050000000000000000e+01,4.099999999999999645e+00
3.980000000000003091e+00,1.050000000000000000e+01,4.150000000000000355e+00
4.000000000000002665e+00,1.050000000000000000e+01,4.139999999999999680e+00
4.020000000000002238e+00,1.050000000000000000e+01,4.200000000000000178e+00
4.040000000000001812e+00,1.050000000000000000e+01,4.169999999999999929e+00
4.060000000000001386e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.080000000000000959e+00,1.050000000000000000e+01,4.200000000000000178e+00
4.100000000000000533e+00,1.050000000000000000e+01,4.190000000000000391e+00
4.120000000000000107e+00,1.050000000000000000e+01,4.240000000000000213e+00
4.139999999999999680e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.159999999999999254e+00,1.050000000000000000e+01,4.190000000000000391e+00
4.179999999999998828e+00,1.050000000000000000e+01,4.190000000000000391e+00
4.199999999999998401e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.219999999999997975e+00,1.050000000000000000e+01,4.209999999999999964e+00
4.239999999999997549e+00,1.050000000000000000e+01,4.169999999999999929e+00
4.259999999999997122e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.279999999999996696e+00,1.050000000000000000e+01,4.209999999999999964e+00
4.299999999999996270e+00,1.050000000000000000e+01,4.169999999999999929e+00
4.319999999999995843e+00,1.050000000000000000e+01,4.209999999999999964e+00
4.339999999999995417e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.359999999999994991e+00,1.050000000000000000e+01,4.200000000000000178e+00
4.379999999999994564e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.399999999999994138e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.419999999999993712e+00,1.050000000000000000e+01,4.209999999999999964e+00
4.439999999999993285e+00,1.050000000000000000e+01,4.179999999999999716e+00
4.459999999999992859e+00,1.050000000000000000e+01,4.190000000000000391e+00
4.479999999999992433e+00,7.500000000000000000e+00,4.209999999999999964e+00
4.499999999999992006e+00,7.500000000000000000e+00,4.169999999999999929e+00
4.519999999999991580e+00,7.500000000000000000e+00,4.200000000000000178e+00
4.539999999999991154e+00,7.500000000000000000e+00,4.089999999999999858e+00
4.559999999999990727e+00,7.500000000000000000e+00,3.959999999999999964e+00
4.579999999999990301e+00,7.500000000000000000e+00,3.839999999999999858e+00
4.599999999999989875e+00,7.500000000000000000e+00,3.750000000000000000e+00
4.619999999999989448e+00,7.500000000000000000e+00,3.700000000000000178e+00
4.639999999999989022e+00,1.050000000000000000e+01,3.680000000000000160e+00
4.659999999999988596e+00,1.050000000000000000e+01,3.669999999999999929e+00
4.679999999999988169e+00,1.050000000000000000e+01,3.640000000000000124e+00
4.699999999999987743e+00,1.050000000000000000e+01,3.750000000000000000e+00
4.719999999999987317e+00,1.050000000000000000e+01,3.950000000000000178e+00
4.739999999999986890e+00,1.050000000000000000e+01,4.049999999999999822e+00
4.759999999999986464e+00,1.050000000000000000e+01,4.110000000000000320e+00
4.779999999999986038e+00,1.050000000000000000e+01,4.139999999999999680e+00
4.799999999999985612e+00,7.500000000000000000e+00,4.190000000000000391e+00
4.819999999999985185e+00,7.500000000000000000e+00,4.150000000000000355e+00
4.839999999999984759e+00,7.500000000000000000e+00,4.179999999999999716e+00
4.859999999999984333e+00,7.500000000000000000e+00,4.110000000000000320e+00
4.879999999999983906e+00,7.500000000000000000e+00,3.950000000000000178e+00
4.899999999999983480e+00,7.500000000000000000e+00,3.839999999999999858e+00
4.919999999999983054e+00,7.500000000000000000e+00,3.740000000000000213e+00
4.939999999999982627e+00,7.500000000000000000e+00,3.700000000000000178e+00
4.959999999999982201e+00,1.050000000000000000e+01,3.700000000000000178e+00
4.979999999999981775e+00,1.050000000000000000e+01,3.649999999999999911e+00
4.999999999999981348e+00,1.050000000000000000e+01,3.629999999999999893e+00
5.019999999999980922e+00,1.050000000000000000e+01,3.750000000000000000e+00
5.039999999999980496e+00,1.050000000000000000e+01,3.959999999999999964e+00
5.059999999999980069e+00,1.050000000000000000e+01,4.059999999999999609e+00
5.079999999999979643e+00,1.050000000000000000e+01,4.150000000000000355e+00
5.099999999999979217e+00,1.050000000000000000e+01,4.139999999999999680e+00
5.119999999999978790e+00,7.500000000000000000e+00,4.139999999999999680e+00
5.139999999999978364e+00,7.500000000000000000e+00,4.169999999999999929e+00
5.159999999999977938e+00,7.500000000000000000e+00,4.190000000000000391e+00
5.179999999999977511e+00,7.500000000000000000e+00,4.129999999999999893e+00
5.199999999999977085e+00,7.500000000000000000e+00,3.950000000000000178e+00
5.219999999999976659e+00,7.500000000000000000e+00,3.850000000000000089e+00
5.239999999999976232e+00,7.500000000000000000e+00,3.759999999999999787e+00
5.259999999999975806e+00,7.500000000000000000e+00,3.709999999999999964e+00
5.279999999999975380e+00,1.050000000000000000e+01,3.680000000000000160e+00
5.299999999999974953e+00,1.050000000000000000e+01,3.629999999999999893e+00
5.319999999999974527e+00,1.050000000000000000e+01,3.629999999999999893e+00
5.339999999999974101e+00,1.050000000000000000e+01,3.740000000000000213e+00
5.359999999999973674e+00,1.050000000000000000e+01,3.959999999999999964e+00
5.379999999999973248e+00,1.050000000000000000e+01,4.040000000000000036e+00
5.399999999999972822e+00,1.050000000000000000e+01,4.129999999999999893e+00
5.419999999999972395e+00,1.050000000000000000e+01,4.139999999999999680e+00
5.439999999999971969e+00,7.500000000000000000e+00,4.150000000000000355e+00
5.459999999999971543e+00,7.500000000000000000e+00,4.219999999999999751e+00
5.479999999999971116e+00,7.500000000000000000e+00,4.169999999999999929e+00
5.499999999999970690e+00,7.500000000000000000e+00,4.129999999999999893e+00
5.519999999999970264e+00,7.500000000000000000e+00,3.979999999999999982e+00
5.539999999999969837e+00,7.500000000000000000e+00,3.859999999999999876e+00
5.559999999999969411e+00,7.500000000000000000e+00,3.790000000000000036e+00
5.579999999999968985e+00,7.500000000000000000e+00,3.700000000000000178e+00
5.599999999999968558e+00,1.050000000000000000e+01,3.669999999999999929e+00
5.619999999999968132e+00,1.050000000000000000e+01,3.649999999999999911e+00
5.639999999999967706e+00,1.050000000000000000e+01,3.629999999999999893e+00
5.659999999999967280e+00,1.050000000000000000e+01,3.750000000000000000e+00
5.679999999999966853e+00,1.050000000000000000e+01,3.950000000000000178e+00
5.699999999999966427e+00,1.050000000000000000e+01,4.040000000000000036e+00
5.719999999999966001e+00,1.050000000000000000e+01,4.110000000000000320e+00
5.739999999999965574e+00,1.050000000000000000e+01,4.139999999999999680e+00
5.759999999999965148e+00,7.500000000000000000e+00,4.169999999999999929e+00
5.779999999999964722e+00,7.500000000000000000e+00,4.219999999999999751e+00
5.799999999999964295e+00,7.500000000000000000e+00,4.179999999999999716e+00
5.819999999999963869e+00,7.500000000000000000e+00,4.089999999999999858e+00
5.839999999999963443e+00,7.500000000000000000e+00,3.950000000000000178e+00
5.859999999999963016e+00,7.500000000000000000e+00,3.850000000000000089e+00
5.879999999999962590e+00,7.500000000000000000e+00,3.750000000000000000e+00
5.899999999999962164e+00,7.500000000000000000e+00,3.680000000000000160e+00
5.919999999999961737e+00,7.500000000000000000e+00,3.669999999999999929e+00
5.939999999999961311e+00,7.500000000000000000e+00,3.629999999999999893e+00
5.959999999999960885e+00,7.500000000000000000e+00,3.620000000000000107e+00
5.979999999999960458e+00,7.500000000000000000e+00,3.649999999999999911e+00
5.999999999999960032e+00,7.500000000000000000e+00,3.649999999999999911e+00
6.019999999999959606e+00,7.500000000000000000e+00,3.649999999999999911e+00
6.039999999999959179e+00,7.500000000000000000e+00,3.600000000000000089e+00
6.059999999999958753e+00,7.500000000000000000e+00,3.609999999999999876e+00
6.079999999999958327e+00,7.500000000000000000e+00,3.609999999999999876e+00
6.099999999999957900e+00,7.500000000000000000e+00,3.589999999999999858e+00
6.119999999999957474e+00,7.500000000000000000e+00,3.600000000000000089e+00
6.139999999999957048e+00,7.500000000000000000e+00,3.609999999999999876e+00
6.159999999999956621e+00,7.500000000000000000e+00,3.629999999999999893e+00
6.179999999999956195e+00,7.500000000000000000e+00,3.629999999999999893e+00
6.199999999999955769e+00,7.500000000000000000e+00,3.589999999999999858e+00
6.219999999999955342e+00,7.500000000000000000e+00,3.580000000000000071e+00
6.239999999999954916e+00,1.050000000000000000e+01,3.580000000000000071e+00
6.259999999999954490e+00,1.050000000000000000e+01,3.600000000000000089e+00
6.279999999999954063e+00,1.050000000000000000e+01,3.589999999999999858e+00
6.299999999999953637e+00,1.050000000000000000e+01,3.750000000000000000e+00
6.319999999999953211e+00,1.050000000000000000e+01,3.930000000000000160e+00
6.339999999999952784e+00,1.050000000000000000e+01,4.019999999999999574e+00
6.359999999999952358e+00,1.050000000000000000e+01,4.129999999999999893e+00
6.379999999999951932e+00,1.050000000000000000e+01,4.139999999999999680e+00
6.399999999999951505e+00,7.500000000000000000e+00,4.160000000000000142e+00
6.419999999999951079e+00,7.500000000000000000e+00,4.190000000000000391e+00
6.439999999999950653e+00,7.500000000000000000e+00,4.169999999999999929e+00
6.459999999999950226e+00,7.500000000000000000e+00,4.129999999999999893e+00
6.479999999999949800e+00,7.500000000000000000e+00,3.950000000000000178e+00
6.499999999999949374e+00,7.500000000000000000e+00,3.819999999999999840e+00
6.519999999999948948e+00,7.500000000000000000e+00,3.779999999999999805e+00
6.539999999999948521e+00,7.500000000000000000e+00,3.700000000000000178e+00
6.559999999999948095e+00,7.500000000000000000e+00,3.660000000000000142e+00
6.579999999999947669e+00,7.500000000000000000e+00,3.640000000000000124e+00
6.599999999999947242e+00,7.500000000000000000e+00,3.640000000000000124e+00
6.619999999999946816e+00,7.500000000000000000e+00,3.620000000000000107e+00
6.639999999999946390e+00,7.500000000000000000e+00,3.629999999999999893e+00
6.659999999999945963e+00,7.500000000000000000e+00,3.629999999999999893e+00
6.679999999999945537e+00,7.500000000000000000e+00,3.629999999999999893e+00
6.699999999999945111e+00,7.500000000000000000e+00,3.589999999999999858e+00
6.719999999999944684e+00,7.500000000000000000e+00,3.600000000000000089e+00
6.739999999999944258e+00,7.500000000000000000e+00,3.589999999999999858e+00
6.759999999999943832e+00,7.500000000000000000e+00,3.609999999999999876e+00
6.779999999999943405e+00,7.500000000000000000e+00,3.620000000000000107e+00
6.799999999999942979e+00,7.500000000000000000e+00,3.620000000000000107e+00
6.819999999999942553e+00,7.500000000000000000e+00,3.629999999999999893e+00
6.839999999999942126e+00,7.500000000000000000e+00,3.609999999999999876e+00
6.859999999999941700e+00,7.500000000000000000e+00,3.600000000000000089e+00
6.879999999999941274e+00,7.500000000000000000e+00,3.609999999999999876e+00
6.899999999999940847e+00,7.500000000000000000e+00,3.600000000000000089e+00
6.919999999999940421e+00,7.500000000000000000e+00,3.600000000000000089e+00
6.939999999999939995e+00,7.500000000000000000e+00,3.609999999999999876e+00
6.959999999999939568e+00,7.500000000000000000e+00,3.640000000000000124e+00
6.979999999999939142e+00,7.500000000000000000e+00,3.620000000000000107e+00
6.999999999999938716e+00,7.500000000000000000e+00,3.600000000000000089e+00
7.019999999999938289e+00,7.500000000000000000e+00,3.589999999999999858e+00
7.039999999999937863e+00,7.500000000000000000e+00,3.600000000000000089e+00
7.059999999999937437e+00,7.500000000000000000e+00,3.609999999999999876e+00
7.079999999999937010e+00,7.500000000000000000e+00,3.600000000000000089e+00
7.099999999999936584e+00,7.500000000000000000e+00,3.600000000000000089e+00
7.119999999999936158e+00,7.500000000000000000e+00,3.600000000000000089e+00
7.139999999999935731e+00,7.500000000000000000e+00,3.629999999999999893e+00
7.159999999999935305e+00,7.500000000000000000e+00,3.640000000000000124e+00
7.179999999999934879e+00,7.500000000000000000e+00,3.620000000000000107e+00
7.199999999999934452e+00,1.050000000000000000e+01,3.589999999999999858e+00
7.219999999999934026e+00,1.050000000000000000e+01,3.589999999999999858e+00
7.239999999999933600e+00,1.050000000000000000e+01,3.600000000000000089e+00
7.259999999999933173e+00,1.050000000000000000e+01,3.709999999999999964e+00
7.279999999999932747e+00,1.050000000000000000e+01,3.950000000000000178e+00
7.299999999999932321e+00,1.050000000000000000e+01,4.040000000000000036e+00
7.319999999999931894e+00,1.050000000000000000e+01,4.110000000000000320e+00
7.339999999999931468e+00,1.050000000000000000e+01,4.139999999999999680e+00
7.359999999999931042e+00,7.500000000000000000e+00,4.139999999999999680e+00
7.379999999999930616e+00,7.500000000000000000e+00,4.179999999999999716e+00
7.399999999999930189e+00,7.500000000000000000e+00,4.179999999999999716e+00
7.419999999999929763e+00,7.500000000000000000e+00,4.110000000000000320e+00
7.439999999999929337e+00,7.500000000000000000e+00,3.959999999999999964e+00
7.459999999999928910e+00,7.500000000000000000e+00,3.839999999999999858e+00
7.479999999999928484e+00,7.500000000000000000e+00,3.770000000000000018e+00
7.499999999999928058e+00,7.500000000000000000e+00,3.700000000000000178e+00
7.519999999999927631e+00,7.500000000000000000e+00,3.649999999999999911e+00
7.539999999999927205e+00,7.500000000000000000e+00,3.629999999999999893e+00
7.559999999999926779e+00,7.500000000000000000e+00,3.620000000000000107e+00
7.579999999999926352e+00,7.500000000000000000e+00,3.600000000000000089e+00
7.599999999999925926e+00,7.500000000000000000e+00,3.600000000000000089e+00
7.619999999999925500e+00,7.500000000000000000e+00,3.629999999999999893e+00
7.639999999999925073e+00,7.500000000000000000e+00,3.649999999999999911e+00
7.659999999999924647e+00,7.500000000000000000e+00,3.629999999999999893e+00
7.679999999999924221e+00,7.500000000000000000e+00,3.609999999999999876e+00
7.699999999999923794e+00,7.500000000000000000e+00,3.620000000000000107e+00
7.719999999999923368e+00,7.500000000000000000e+00,3.609999999999999876e+00
7.739999999999922942e+00,7.500000000000000000e+00,3.609999999999999876e+00
